"UF";"COD_MUN";"NOME_MUN";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"RS";430511;"Centenário";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430512;"Cerrito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430513;"Cerro Branco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430515;"Cerro Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430517;"Cerro Grande do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430520;"Cerro Largo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430530;"Chapada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430535;"Charqueadas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430537;"Charrua";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430540;"Chiapetta";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430543;"Chuí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430544;"Chuvisca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430545;"Cidreira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430550;"Ciríaco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430558;"Colinas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430560;"Colorado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430570;"Condor";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430580;"Constantina";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";430583;"Coqueiro Baixo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430585;"Coqueiros do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430587;"Coronel Barros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430590;"Coronel Bicaco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430593;"Coronel Pilar";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430595;"Cotiporã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430597;"Coxilha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430600;"Crissiumal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430605;"Cristal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430607;"Cristal do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430610;"Cruz Alta";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430613;"Cruzaltense";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430620;"Cruzeiro do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430630;"David Canabarro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430632;"Derrubadas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430635;"Dezesseis de Novembro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430637;"Dilermando de Aguiar";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430640;"Dois Irmãos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430642;"Dois Irmãos das Missões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430645;"Dois Lajeados";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430650;"Dom Feliciano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430655;"Dom Pedro de Alcântara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430660;"Dom Pedrito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430670;"Dona Francisca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430673;"Doutor Maurício Cardoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430675;"Doutor Ricardo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430676;"Eldorado do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430680;"Encantado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430690;"Encruzilhada do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430692;"Engenho Velho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430693;"Entre-Ijuís";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430695;"Entre Rios do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430697;"Erebango";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430700;"Erechim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430705;"Ernestina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430710;"Herval";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430720;"Erval Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430730;"Erval Seco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430740;"Esmeralda";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430745;"Esperança do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430750;"Espumoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430755;"Estação";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430760;"Estância Velha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430770;"Esteio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430780;"Estrela";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";430781;"Estrela Velha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430783;"Eugênio de Castro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430786;"Fagundes Varela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430790;"Farroupilha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430800;"Faxinal do Soturno";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430805;"Faxinalzinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430807;"Fazenda Vilanova";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430810;"Feliz";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430820;"Flores da Cunha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430825;"Floriano Peixoto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430830;"Fontoura Xavier";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430840;"Formigueiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430843;"Forquetinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430845;"Fortaleza dos Valos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430850;"Frederico Westphalen";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430860;"Garibaldi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430865;"Garruchos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430870;"Gaurama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430880;"General Câmara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430885;"Gentil";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430890;"Getúlio Vargas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430900;"Giruá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430905;"Glorinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430910;"Gramado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430912;"Gramado dos Loureiros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430915;"Gramado Xavier";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430920;"Gravataí";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";430925;"Guabiju";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430930;"Guaíba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430940;"Guaporé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430950;"Guarani das Missões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430955;"Harmonia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430957;"Herveiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430960;"Horizontina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430965;"Hulha Negra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430970;"Humaitá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430975;"Ibarama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430980;"Ibiaçá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430990;"Ibiraiaras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";430995;"Ibirapuitã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431000;"Ibirubá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431010;"Igrejinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431020;"Ijuí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431030;"Ilópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431033;"Imbé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431036;"Imigrante";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431040;"Independência";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431041;"Inhacorá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431043;"Ipê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431046;"Ipiranga do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431050;"Iraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431053;"Itaara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431055;"Itacurubi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431057;"Itapuca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431060;"Itaqui";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431065;"Itati";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431070;"Itatiba do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431075;"Ivorá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431080;"Ivoti";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431085;"Jaboticaba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431087;"Jacuizinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431090;"Jacutinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431100;"Jaguarão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431110;"Jaguari";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431112;"Jaquirana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431113;"Jari";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431115;"Jóia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431120;"Júlio de Castilhos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431123;"Lagoa Bonita do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431125;"Lagoão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431127;"Lagoa dos Três Cantos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431130;"Lagoa Vermelha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431140;"Lajeado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431142;"Lajeado do Bugre";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431150;"Lavras do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431160;"Liberato Salzano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431162;"Lindolfo Collor";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431164;"Linha Nova";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431170;"Machadinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431171;"Maçambará";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431173;"Mampituba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431175;"Manoel Viana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431177;"Maquiné";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431179;"Maratá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431180;"Marau";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431190;"Marcelino Ramos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431198;"Mariana Pimentel";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431200;"Mariano Moro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431205;"Marques de Souza";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431210;"Mata";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431213;"Mato Castelhano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431215;"Mato Leitão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431217;"Mato Queimado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431220;"Maximiliano de Almeida";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431225;"Minas do Leão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431230;"Miraguaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431235;"Montauri";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431237;"Monte Alegre dos Campos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431238;"Monte Belo do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431240;"Montenegro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431242;"Mormaço";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431244;"Morrinhos do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431245;"Morro Redondo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431247;"Morro Reuter";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431250;"Mostardas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431260;"Muçum";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431261;"Muitos Capões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431262;"Muliterno";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431265;"Não-Me-Toque";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431267;"Nicolau Vergueiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431270;"Nonoai";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431275;"Nova Alvorada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431280;"Nova Araçá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431290;"Nova Bassano";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431295;"Nova Boa Vista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431300;"Nova Bréscia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431301;"Nova Candelária";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431303;"Nova Esperança do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431306;"Nova Hartz";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431308;"Nova Pádua";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431310;"Nova Palma";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431320;"Nova Petrópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431330;"Nova Prata";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431333;"Nova Ramada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431335;"Nova Roma do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431337;"Nova Santa Rita";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431339;"Novo Cabrais";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431340;"Novo Hamburgo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431342;"Novo Machado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431344;"Novo Tiradentes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431346;"Novo Xingu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431349;"Novo Barreiro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431350;"Osório";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431360;"Paim Filho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431365;"Palmares do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431370;"Palmeira das Missões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431380;"Palmitinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431390;"Panambi";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431395;"Pantano Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431400;"Paraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431402;"Paraíso do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431403;"Pareci Novo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431405;"Parobé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431406;"Passa Sete";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431407;"Passo do Sobrado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431410;"Passo Fundo";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431413;"Paulo Bento";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431415;"Paverama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431417;"Pedras Altas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431420;"Pedro Osório";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431430;"Pejuçara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431440;"Pelotas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431442;"Picada Café";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431445;"Pinhal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431446;"Pinhal da Serra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431447;"Pinhal Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431449;"Pinheirinho do Vale";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431450;"Pinheiro Machado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431454;"Pinto Bandeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431455;"Pirapó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431460;"Piratini";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431470;"Planalto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431475;"Poço das Antas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431477;"Pontão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431478;"Ponte Preta";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431480;"Portão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431490;"Porto Alegre";;2;5;40;"Não";40;"NÃO ALCANÇOU"
"RS";431500;"Porto Lucena";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431505;"Porto Mauá";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431507;"Porto Vera Cruz";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431510;"Porto Xavier";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431513;"Pouso Novo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431514;"Presidente Lucena";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431515;"Progresso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431517;"Protásio Alves";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431520;"Putinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431530;"Quaraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431531;"Quatro Irmãos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431532;"Quevedos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431535;"Quinze de Novembro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431540;"Redentora";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431545;"Relvado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431550;"Restinga Seca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431555;"Rio dos Índios";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431560;"Rio Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431570;"Rio Pardo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431575;"Riozinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431580;"Roca Sales";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431590;"Rodeio Bonito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431595;"Rolador";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431600;"Rolante";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431610;"Ronda Alta";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431620;"Rondinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431630;"Roque Gonzales";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431640;"Rosário do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431642;"Sagrada Família";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431643;"Saldanha Marinho";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431645;"Salto do Jacuí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431647;"Salvador das Missões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431650;"Salvador do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431660;"Sananduva";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431670;"Santa Bárbara do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431673;"Santa Cecília do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431675;"Santa Clara do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431680;"Santa Cruz do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431690;"Santa Maria";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431695;"Santa Maria do Herval";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431697;"Santa Margarida do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431700;"Santana da Boa Vista";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431710;"Sant'Ana do Livramento";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431720;"Santa Rosa";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"RS";431725;"Santa Tereza";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431730;"Santa Vitória do Palmar";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431740;"Santiago";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431750;"Santo Ângelo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431755;"Santo Antônio do Palma";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431760;"Santo Antônio da Patrulha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431770;"Santo Antônio das Missões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431775;"Santo Antônio do Planalto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431780;"Santo Augusto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431790;"Santo Cristo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431795;"Santo Expedito do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431800;"São Borja";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431805;"São Domingos do Sul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431810;"São Francisco de Assis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431820;"São Francisco de Paula";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431830;"São Gabriel";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"RS";431840;"São Jerônimo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
